Sex,Age,Year,Month,Day,Street_Number,Birthday,Surname,City,Street,State_Voted,State,Name
Female,25,1995,9,22,91,1995-9-22,Lyons,Chicago,Cedar,Illinois,Illinois,Rebecca
Male,73,1947,2,10,86,1947-2-10,Hayes,Macon County,First,Georgia,Georgia,Christopher
Female,31,1989,1,23,32,1989-1-23,Knowles,Santa Clarita,Elm,California,California,Amy
Female,40,1980,1,10,59,1980-1-10,Hardin,Arlington,Second,Texas,Texas,Kathryn
Male,41,1979,10,7,60,1979-10-7,Meyer,Columbus,Third,Ohio,Ohio,Anthony
Female,70,1950,12,10,48,1950-12-10,Reese,Kansas City,Elm,Missouri,Missouri,Marilyn
Male,22,1998,10,1,21,1998-10-1,Mcgowan,Glendale,Ninth,Arizona,Arizona,Jacob
Male,87,1933,12,9,13,1933-12-9,Henderson,Port St. Lucie,Ninth,Florida,Florida,Richard
Male,52,1968,3,9,75,1968-3-9,Johnston,Lubbock,Eighth,Texas,Texas,Christopher
Male,69,1951,11,3,22,1951-11-3,Chaney,Newark,Eighth,New Jersey,New Jersey,Joshua
Female,76,1944,3,9,98,1944-3-9,Mcfadden,Enterprise,Ninth,Nevada,Nevada,Beverly
Female,45,1975,11,1,6,1975-11-1,Mcguire,Chattanooga,Fifth,Tennessee,Tennessee,Kathryn
Female,85,1935,11,26,7,1935-11-26,Warner,Charlotte,Oak,North Carolina,North Carolina,Jennifer
Female,36,1984,1,31,59,1984-1-31,Hobbs,Birmingham,Fifth,Alabama,Alabama,Nancy
Male,38,1982,8,29,13,1982-8-29,Spears,Los Angeles,Cedar,California,California,Donald
Male,21,1999,11,17,33,1999-11-17,Dominguez,El Paso,Seventh,Texas,Texas,James
Male,34,1986,6,27,2,1986-6-27,Cervantes,Louisville,Main,Kentucky,Kentucky,Jacob
Male,45,1975,9,17,69,1975-9-17,Jones,Mobile,Hill,Alabama,Alabama,Kevin
Female,51,1969,7,29,53,1969-7-29,Golden,Rancho Cucamonga,Hill,California,California,Diane
Female,47,1973,12,20,67,1973-12-20,Sparks,Des Moines,Oak,Iowa,Iowa,Melissa
Male,37,1983,8,13,62,1983-8-13,Jacobs,Springfield,Park,Missouri,Missouri,Ralph
Female,64,1956,9,1,62,1956-9-1,Medina,Huntington Beach,First,California,California,Denise
Female,37,1983,5,25,63,1983-5-25,Barber,Lancaster,Seventh,California,California,Kathleen
Male,72,1948,10,2,4,1948-10-2,Potts,Memphis,Oak,Tennessee,Tennessee,Samuel
Male,66,1954,9,17,76,1954-9-17,Lyons,Cary,Fifth,North Carolina,North Carolina,Gary
Male,65,1955,9,7,40,1955-9-7,Giles,Richmond,Pine,Virginia,Virginia,James
Female,79,1941,2,14,98,1941-2-14,Duke,Lakewood,First,Colorado,Colorado,Kathryn
Male,71,1949,6,12,3,1949-6-12,Chase,Garden Grove,Third,California,California,Philip
Male,50,1970,12,30,68,1970-12-30,Chavez,Joliet,Park,Illinois,Illinois,Christian
Female,36,1984,10,9,50,1984-10-9,Perry,Richmond,Oak,Virginia,Virginia,Jessica
Female,39,1981,11,8,95,1981-11-8,Leblanc,Jersey City,Elm,New Jersey,New Jersey,Ann
Female,68,1952,7,17,27,1952-7-17,Cruz,Roseville,Seventh,California,California,Ann
Male,18,2002,5,22,37,2002-5-22,Salazar,Dallas,View,Texas,Texas,Harold
Male,52,1968,4,15,67,1968-4-15,Macdonald,Greensboro,Fifth,North Carolina,North Carolina,Joe
Male,37,1983,2,14,29,1983-2-14,Burns,Birmingham,Second,Alabama,Alabama,Andrew
Female,19,2001,10,11,30,2001-10-11,Carlson,Peoria,Park,Arizona,Arizona,Natalie
Female,68,1952,6,3,36,1952-6-3,Bean,Killeen,View,Texas,Texas,Marie
Female,62,1958,4,21,91,1958-4-21,Blanchard,Frisco,Fourth,Texas,Texas,Sarah
Male,78,1942,10,10,22,1942-10-10,Graves,Sunnyvale,Third,California,California,Douglas
Female,54,1966,1,2,8,1966-1-2,Valencia,Chattanooga,Cedar,Tennessee,Tennessee,Maria
Male,59,1961,12,20,6,1961-12-20,Keith,Atlanta,View,Georgia,Georgia,Edward
Male,78,1942,9,26,56,1942-9-26,Webb,Detroit,Park,Michigan,Michigan,Henry
Female,52,1968,3,14,1,1968-3-14,Mills,Peoria,Third,Arizona,Arizona,Katherine
Female,29,1991,4,10,96,1991-4-10,Benson,Amarillo,Second,Texas,Texas,Frances
Female,50,1970,8,26,95,1970-8-26,Wheeler,Surprise,View,Arizona,Arizona,Linda
Female,83,1937,10,28,65,1937-10-28,Bruce,Mesa,Hill,Arizona,Arizona,Denise
Male,57,1963,2,17,6,1963-2-17,Valentine,Waco,Sixth,Texas,Texas,Christian
Male,36,1984,7,30,81,1984-7-30,Witt,Ontario,Eighth,California,California,Kenneth
Male,46,1974,2,21,70,1974-2-21,Holloway,Chesapeake,Park,Virginia,Virginia,Ralph
Male,54,1966,4,29,3,1966-4-29,Bruce,Fort Worth,Oak,Texas,Texas,Jordan
Female,42,1978,6,19,49,1978-6-19,Benton,Oceanside,Washington,California,California,Elizabeth
Female,31,1989,8,6,42,1989-8-6,Avila,Hollywood,Main,Florida,Florida,Stephanie
Female,71,1949,2,25,21,1949-2-25,Peterson,Charlotte,Fourth,North Carolina,North Carolina,Madison
Female,73,1947,5,7,53,1947-5-7,Morrison,Stockton,Maple,California,California,Sandra
Female,19,2001,10,29,4,2001-10-29,Mercado,Yonkers,Maple,New York,New York,Amy
Male,40,1980,1,9,40,1980-1-9,Deleon,Colorado Springs,Seventh,Colorado,Colorado,Alan
Male,60,1960,11,30,65,1960-11-30,Mcfarland,Reno,Cedar,Nevada,Nevada,Peter
Female,75,1945,4,19,70,1945-4-19,Cooke,Laredo,Maple,Texas,Texas,Rachel
Female,54,1966,3,29,82,1966-3-29,Cox,Minneapolis,Main,Minnesota,Minnesota,Mary
Male,61,1959,12,4,3,1959-12-4,Vega,McKinney,Cedar,Texas,Texas,Albert
Male,78,1942,11,8,6,1942-11-8,Hinton,Denton,Third,Texas,Texas,Alexander
Male,64,1956,8,20,19,1956-8-20,Vinson,Durham,Second,Montana,North Carolina,Arthur
Female,56,1964,9,14,10,1964-9-14,Brock,Torrance,Park,California,California,Angela
Female,72,1948,6,18,58,1948-6-18,Randolph,Garden Grove,Elm,California,California,Olivia
Female,42,1978,4,29,27,1978-4-29,Berry,Providence,Eighth,Rhode Island,Rhode Island,Stephanie
Male,32,1988,7,10,85,1988-7-10,Daugherty,Joliet,Oak,Illinois,Illinois,Dylan
Female,73,1947,4,16,97,1947-4-16,Collier,Birmingham,View,Maine,Alabama,Deborah
Female,20,2000,4,30,1,2000-4-30,Sargent,Fort Lauderdale,Seventh,Florida,Florida,Katherine
Female,44,1976,1,17,63,1976-1-17,Huber,St. Louis,Second,Missouri,Missouri,Alice
Female,33,1987,10,25,62,1987-10-25,Harrison,Fort Collins,Fifth,Colorado,Colorado,Gloria
Male,24,1996,3,28,38,1996-3-28,Watts,Virginia Beach,Seventh,Virginia,Virginia,Sean
Female,75,1945,6,23,83,1945-6-23,Barnett,Worcester,Pine,Massachusetts,Massachusetts,Ashley
Female,29,1991,6,29,87,1991-6-29,Shields,Birmingham,Cedar,Alabama,Alabama,Christina
Male,45,1975,8,23,65,1975-8-23,Sanchez,Knoxville,Maple,Tennessee,Tennessee,Scott
Female,69,1951,4,10,78,1951-4-10,Giles,Mesa,Seventh,Oklahoma,Arizona,Dorothy
Male,30,1990,12,24,76,1990-12-24,Gross,Roseville,Maple,California,California,Gerald
Female,61,1959,5,31,25,1959-5-31,Bishop,Chicago,Eighth,Illinois,Illinois,Marilyn
Male,55,1965,2,22,88,1965-2-22,Benjamin,Tampa,Eighth,Florida,Florida,Gabriel
Male,64,1956,11,19,26,1956-11-19,Massey,Albuquerque,Oak,New Mexico,New Mexico,Gregory
Male,67,1953,5,16,28,1953-5-16,Mclean,Gilbert,Washington,Arizona,Arizona,Alan
Female,79,1941,6,24,5,1941-6-24,Tanner,Lincoln,Pine,Nebraska,Nebraska,Marie
Female,64,1956,3,16,98,1956-3-16,Kinney,Bayamon,Oak,Puerto Rico,Puerto Rico,Pamela
Female,24,1996,12,21,8,1996-12-21,Marquez,New Orleans,Eighth,Louisiana,Louisiana,Lauren
Male,83,1937,9,13,98,1937-9-13,Webster,Tampa,Washington,Florida,Florida,Benjamin
Female,53,1967,1,4,56,1967-1-4,Russell,Columbus,View,Ohio,Ohio,Virginia
Male,33,1987,7,21,46,1987-7-21,Roth,Peoria,Ninth,Arizona,Arizona,Eugene
Male,75,1945,2,3,16,1945-2-3,Norman,Huntsville,Third,Alabama,Alabama,Peter
Male,78,1942,10,11,83,1942-10-11,Nolan,Montgomery,Main,Alabama,Alabama,Willie
Female,27,1993,6,22,71,1993-6-22,Savage,Amarillo,Fifth,Texas,Texas,Christina
Male,25,1995,10,28,18,1995-10-28,Guzman,Orlando,Main,Florida,Florida,Eugene
Female,51,1969,4,2,68,1969-4-2,Thompson,Grand Rapids,Sixth,Michigan,Michigan,Christine
Female,37,1983,7,28,55,1983-7-28,Ayala,Modesto,Sixth,California,California,Nancy
Male,49,1971,3,7,46,1971-3-7,Gilmore,Paterson,Oak,New Jersey,New Jersey,Dylan
Male,53,1967,5,1,64,1967-5-1,Guerra,Wichita,Washington,Kansas,Kansas,Aaron
Male,50,1970,10,8,39,1970-10-8,Serrano,Providence,Second,Rhode Island,Rhode Island,Jonathan
Female,35,1985,7,17,72,1985-7-17,Vega,Corpus Christi,Seventh,Texas,Texas,Julia
Female,33,1987,9,13,69,1987-9-13,Odonnell,Naperville,Fifth,Illinois,Illinois,Sara
Male,27,1993,4,19,55,1993-4-19,Park,Surprise,Sixth,Arizona,Arizona,Bryan
Male,82,1938,7,20,90,1938-7-20,Morrison,Metairie,Sixth,Louisiana,Louisiana,Ethan
Female,86,1934,7,20,95,1934-7-20,Allen,Pembroke Pines,Cedar,Florida,Florida,Christine
Female,55,1965,9,2,42,1965-9-2,Horton,Rockford,View,Florida,Illinois,Madison
Female,68,1952,12,17,71,1952-12-17,Anderson,Kansas City,View,Missouri,Missouri,Frances
Male,56,1964,10,22,75,1964-10-22,Bennett,San Antonio,View,Texas,Texas,Bryan
Male,28,1992,5,1,31,1992-5-1,Benjamin,Tulsa,Second,Oklahoma,Oklahoma,Randy
Male,66,1954,3,20,52,1954-3-20,Banks,Milwaukee,Ninth,Wisconsin,Wisconsin,Frank
Female,48,1972,2,23,53,1972-2-23,Gutierrez,Ontario,Fourth,California,California,Lauren
Male,21,1999,7,3,85,1999-7-3,Baker,Escondido,Seventh,California,California,Thomas
Female,73,1947,4,25,46,1947-4-25,Gates,Memphis,Third,Tennessee,Tennessee,Jennifer
Male,22,1998,7,18,100,1998-7-18,Osborne,Indianapolis,Ninth,Indiana,Indiana,Juan
Male,52,1968,8,12,22,1968-8-12,Johnson,McKinney,View,Texas,Texas,Austin
Female,64,1956,4,20,3,1956-4-20,Swanson,Jackson,Oak,Mississippi,Mississippi,Joyce
Male,59,1961,3,9,68,1961-3-9,Dawson,Thornton,First,Colorado,Colorado,Walter
Male,60,1960,2,12,40,1960-2-12,Levy,Denton,Lake,Texas,Texas,Aaron
Male,73,1947,3,19,62,1947-3-19,Chan,Raleigh,Washington,North Carolina,North Carolina,Alexander
Male,55,1965,10,2,65,1965-10-2,Mooney,Joliet,Pine,Illinois,Illinois,Randy
Female,59,1961,2,16,32,1961-2-16,Snow,Fontana,Elm,California,California,Victoria
Female,26,1994,11,6,48,1994-11-6,Cross,San Juan,Eighth,Puerto Rico,Puerto Rico,Isabella
Male,20,2000,12,21,31,2000-12-21,Acosta,Sunnyvale,Maple,California,California,Charles
Female,81,1939,2,13,25,1939-2-13,Hendrix,Modesto,Eighth,California,California,Virginia
Female,52,1968,10,7,90,1968-10-7,Vasquez,Denver,Third,Colorado,Colorado,Ruth
Male,48,1972,7,18,97,1972-7-18,Dudley,Montgomery,Park,Alabama,Alabama,Jeffrey
Male,57,1963,8,17,76,1963-8-17,Hayden,Lubbock,Cedar,Texas,Texas,Kevin
Female,48,1972,12,27,36,1972-12-27,Diaz,Albuquerque,Lake,Rhode Island,New Mexico,Lauren
Male,62,1958,10,19,51,1958-10-19,Andrews,Brownsville,First,Texas,Texas,Mark
Male,28,1992,9,12,58,1992-9-12,Perez,New York City,Oak,New York,New York,Scott
Female,47,1973,2,26,3,1973-2-26,Bishop,Springfield,Washington,Missouri,Missouri,Pamela
Female,41,1979,4,7,16,1979-4-7,Beard,Macon County,Fourth,Georgia,Georgia,Judy
Female,47,1973,8,7,14,1973-8-7,Green,St. Louis,Ninth,Missouri,Missouri,Evelyn
Male,45,1975,4,16,37,1975-4-16,Ortega,Palmdale,Seventh,California,California,Carl
Male,83,1937,8,22,50,1937-8-22,Cortez,Fresno,Washington,California,California,Jeffrey
Male,20,2000,2,4,9,2000-2-4,Warner,Madison,View,Wisconsin,Wisconsin,Daniel
Male,33,1987,4,19,53,1987-4-19,Lowery,Virginia Beach,Park,Virginia,Virginia,Lawrence
Female,65,1955,3,31,71,1955-3-31,Mcbride,Rockford,Hill,Illinois,Illinois,Sara
Male,31,1989,7,12,49,1989-7-12,Delaney,Joliet,Sixth,Illinois,Illinois,Daniel
Female,78,1942,11,14,72,1942-11-14,Howell,Irvine,Second,California,California,Megan
Female,69,1951,9,14,95,1951-9-14,Vance,Hollywood,Washington,Florida,Florida,Sharon
Male,41,1979,8,20,75,1979-8-20,Perez,Overland Park,Sixth,Kansas,Kansas,Robert
Male,30,1990,12,2,80,1990-12-2,Mcdowell,Arlington,Eighth,Texas,Texas,Thomas
Female,18,2002,10,4,15,2002-10-4,Parks,Glendale,Fourth,Arizona,Arizona,Helen
Male,23,1997,9,14,63,1997-9-14,Mcguire,Omaha,Main,Nebraska,Nebraska,Billy
Male,83,1937,3,24,89,1937-3-24,Morton,Bakersfield,Cedar,California,California,Gary
Female,56,1964,6,10,50,1964-6-10,Mccall,Macon County,Eighth,Georgia,Georgia,Judy
Female,37,1983,6,21,35,1983-6-21,Jefferson,Pembroke Pines,Seventh,Florida,Florida,Amanda
Female,50,1970,8,30,71,1970-8-30,Horne,Enterprise,Eighth,Nevada,Nevada,Cheryl
Female,40,1980,11,30,52,1980-11-30,Yang,Honolulu,Oak,Wisconsin,Hawaii,Kimberly
Male,46,1974,6,13,84,1974-6-13,Frost,Riverside,Third,California,California,Frank
Male,56,1964,12,25,40,1964-12-25,Stout,Mobile,Elm,Alabama,Alabama,Robert
Female,54,1966,8,15,67,1966-8-15,Suarez,Olathe,Fifth,Kansas,Kansas,Nicole
Male,44,1976,5,15,84,1976-5-15,Gaines,Wichita,Cedar,Kansas,Kansas,Michael
Female,77,1943,6,17,11,1943-6-17,Briggs,Miami,Second,Florida,Florida,Margaret
Male,44,1976,4,16,42,1976-4-16,Rivers,Elk Grove,Ninth,California,California,Jason
Female,25,1995,11,14,25,1995-11-14,Mccall,Little Rock,Fourth,Arkansas,Arkansas,Danielle
Female,84,1936,4,17,76,1936-4-17,Mckinney,Amarillo,Hill,Texas,Texas,Nicole
Female,81,1939,4,4,1,1939-4-4,Downs,Olathe,Oak,Kansas,Kansas,Rebecca
Male,38,1982,9,1,93,1982-9-1,Baker,Fort Lauderdale,Hill,Florida,Florida,Paul
Male,43,1977,3,1,16,1977-3-1,Stewart,Macon County,Seventh,Georgia,Georgia,Arthur
Female,69,1951,2,7,100,1951-2-7,Ross,San Bernardino,Ninth,California,California,Donna
Male,69,1951,11,30,69,1951-11-30,Rosa,Minneapolis,Sixth,Minnesota,Minnesota,Willie
Male,25,1995,4,13,62,1995-4-13,Cannon,Eugene,Eighth,Oregon,Oregon,Lawrence
Female,70,1950,12,30,79,1950-12-30,Michael,Memphis,Eighth,Tennessee,Tennessee,Emma
Male,31,1989,8,23,52,1989-8-23,Ramirez,Olathe,Washington,Kansas,Kansas,Jerry
Male,84,1936,9,8,49,1936-9-8,Bray,Mobile,Fourth,Alabama,Alabama,Bruce
Male,35,1985,8,17,11,1985-8-17,Mejia,Mesa,View,Arizona,Arizona,Roy
Female,18,2002,1,25,39,2002-1-25,Clay,Lincoln,Maple,Nebraska,Nebraska,Megan
Female,53,1967,12,1,34,1967-12-1,Harris,Milwaukee,Oak,Wisconsin,Wisconsin,Mary
Female,76,1944,1,25,46,1944-1-25,Velazquez,Amarillo,Park,Texas,Texas,Nancy
Male,84,1936,7,4,6,1936-7-4,Shepard,Arlington,Cedar,Texas,Texas,Douglas
Male,90,1930,2,22,22,1930-2-22,Dudley,Winston-Salem,Maple,North Carolina,North Carolina,Joseph
Male,48,1972,7,19,79,1972-7-19,Sanchez,Jacksonville,First,Florida,Florida,Randy
Female,49,1971,8,4,14,1971-8-4,Wolf,Stockton,Eighth,California,California,Joan
Female,55,1965,8,15,62,1965-8-15,Navarro,Huntsville,Park,Alabama,Alabama,Teresa
Male,60,1960,10,28,36,1960-10-28,Hancock,Irvine,Main,California,California,Gabriel
Male,82,1938,1,7,4,1938-1-7,Bradford,Tampa,First,Florida,Florida,Ralph
Male,46,1974,8,16,97,1974-8-16,Baker,Sacramento,Seventh,California,California,Brian
Female,70,1950,7,1,31,1950-7-1,Small,Amarillo,View,Texas,Texas,Carol
Female,88,1932,11,5,69,1932-11-5,Reynolds,Yonkers,Ninth,New York,New York,Kathryn
Male,74,1946,4,26,75,1946-4-26,York,Fort Wayne,Fifth,Indiana,Indiana,Jacob
Male,25,1995,1,17,88,1995-1-17,Munoz,Greensboro,First,North Carolina,North Carolina,Nathan
Male,41,1979,3,10,96,1979-3-10,Holt,Toledo,Third,Ohio,Ohio,Alan
Male,49,1971,12,11,38,1971-12-11,Lambert,Grand Prairie,View,Texas,Texas,David
Male,83,1937,10,16,60,1937-10-16,Newman,Des Moines,View,Iowa,Iowa,Arthur
Male,75,1945,9,15,74,1945-9-15,Peters,Surprise,Oak,Arizona,Arizona,Jeremy
Male,77,1943,9,18,57,1943-9-18,Wolfe,Greensboro,Sixth,North Carolina,North Carolina,Vincent
Female,24,1996,12,26,90,1996-12-26,Warner,Santa Clarita,Second,California,California,Joyce
Male,87,1933,1,2,20,1933-1-2,Gregory,Oceanside,Hill,California,California,Paul
Female,79,1941,3,22,79,1941-3-22,Boyle,Overland Park,Fourth,Kansas,Kansas,Kelly
Male,57,1963,3,4,65,1963-3-4,Stone,Elk Grove,Fourth,California,California,Scott
Female,62,1958,1,23,24,1958-1-23,Gomez,Raleigh,Oak,North Carolina,North Carolina,Beverly
Male,85,1935,10,27,92,1935-10-27,Puckett,Columbus,Washington,Ohio,Ohio,Bruce
Male,19,2001,4,9,65,2001-4-9,Howe,Cape Coral,View,Florida,Florida,Anthony
Female,58,1962,3,23,79,1962-3-23,Shepherd,Mobile,Hill,Alabama,Alabama,Nancy
Female,78,1942,4,12,84,1942-4-12,Howard,Fort Worth,Fourth,Texas,Texas,Dorothy
Female,19,2001,10,12,40,2001-10-12,Morse,Brownsville,Second,Texas,Texas,Joan
Male,74,1946,11,24,77,1946-11-24,Brock,Springfield,Hill,Missouri,Missouri,Zachary
Female,36,1984,5,4,89,1984-5-4,Hardin,Enterprise,Seventh,Nevada,Nevada,Jennifer
Female,56,1964,3,29,70,1964-3-29,Stanley,Augusta,Maple,Georgia,Georgia,Jacqueline
Female,24,1996,12,28,21,1996-12-28,Hopkins,Amarillo,Third,Texas,Texas,Michelle
Male,36,1984,12,14,35,1984-12-14,Bowers,Bellevue,Ninth,Washington,Washington,Bruce
Male,29,1991,6,24,27,1991-6-24,Perry,Vancouver,Second,Washington,Washington,Tyler
Male,32,1988,7,27,7,1988-7-27,Atkinson,Kansas City,Elm,Michigan,Missouri,Paul
Female,23,1997,12,16,24,1997-12-16,Johnston,Garland,Lake,Texas,Texas,Alice
Male,79,1941,10,7,23,1941-10-7,Soto,San Antonio,Park,Texas,Texas,Bobby
Male,71,1949,1,9,1,1949-1-9,Miranda,Lexington,Seventh,Kentucky,Kentucky,Bryan
Male,82,1938,3,29,65,1938-3-29,Mcneil,Sunrise Manor,Hill,Nevada,Nevada,Michael
Female,47,1973,4,16,16,1973-4-16,Chan,Mobile,Pine,Alabama,Alabama,Teresa
Male,42,1978,5,7,77,1978-5-7,Webster,Augusta,Fourth,Georgia,Georgia,Jason
Male,72,1948,12,12,73,1948-12-12,Greer,Baltimore,Maple,Maryland,Maryland,David
Male,63,1957,6,23,14,1957-6-23,Roach,Tacoma,Washington,Washington,Washington,Christopher
Female,82,1938,9,5,7,1938-9-5,Watson,Hollywood,Second,Florida,Florida,Debra
Male,80,1940,9,18,41,1940-9-18,Rhodes,Birmingham,First,Alabama,Alabama,Steven
Female,62,1958,3,18,85,1958-3-18,Lucas,Colorado Springs,Elm,Colorado,Colorado,Laura
Female,24,1996,9,17,26,1996-9-17,Chaney,Miami,Maple,Florida,Florida,Stephanie
Male,65,1955,4,30,96,1955-4-30,Sherman,Irvine,Second,California,California,Walter
Male,68,1952,5,4,52,1952-5-4,Park,Reno,Elm,Nevada,Nevada,Thomas
Male,42,1978,7,11,59,1978-7-11,Fuentes,Lubbock,Oak,Texas,Texas,Terry
Male,61,1959,4,23,85,1959-4-23,Hinton,Rancho Cucamonga,Park,California,California,Justin
Female,71,1949,3,23,34,1949-3-23,Butler,Eugene,Maple,Oregon,Oregon,Kathleen
Male,58,1962,5,29,60,1962-5-29,Wright,Irvine,Eighth,California,California,Joe
Female,72,1948,5,2,96,1948-5-2,Peters,Nashville,Oak,Tennessee,Tennessee,Kelly
Male,49,1971,6,11,51,1971-6-11,Rogers,Arlington,Hill,Texas,Texas,Roy
Female,19,2001,5,13,24,2001-5-13,Hendricks,Salinas,Cedar,California,California,Sandra
Female,19,2001,2,26,83,2001-2-26,Jordan,Henderson,Main,Nevada,Nevada,Julia
Female,48,1972,1,6,37,1972-1-6,Coffey,Brownsville,View,Texas,Texas,Anna
Male,71,1949,12,23,37,1949-12-23,Mcgowan,Memphis,Fourth,Tennessee,Tennessee,Randy
Male,19,2001,7,18,8,2001-7-18,Quinn,Frisco,Hill,Texas,Texas,Russell
Male,78,1942,6,26,13,1942-6-26,Mcmillan,Naperville,Washington,Illinois,Illinois,Eric
Female,58,1962,1,9,78,1962-1-9,Mcfadden,Hialeah,Oak,Florida,Florida,Cynthia
Male,32,1988,7,28,50,1988-7-28,Kaufman,Memphis,First,Tennessee,Tennessee,Walter
Female,29,1991,5,26,93,1991-5-26,Mcbride,Henderson,Oak,Nevada,Nevada,Helen
Male,36,1984,1,24,78,1984-1-24,Boone,Irving,Hill,Texas,Texas,Gregory
Female,36,1984,3,6,78,1984-3-6,Cobb,Jersey City,Second,New Jersey,New Jersey,Lisa
Female,85,1935,4,13,65,1935-4-13,Barron,Wichita,First,Kansas,Kansas,Doris
Male,86,1934,1,12,38,1934-1-12,Booker,Philadelphia,View,Pennsylvania,Pennsylvania,Gary
Male,25,1995,9,6,60,1995-9-6,Castro,Miramar,Cedar,Florida,Florida,Frank
Female,32,1988,2,4,52,1988-2-4,Carlson,Baton Rouge,Maple,Louisiana,Louisiana,Jean
Female,75,1945,1,18,36,1945-1-18,Maxwell,Milwaukee,View,Wisconsin,Wisconsin,Elizabeth
Male,35,1985,1,16,96,1985-1-16,Walton,Akron,First,Ohio,Ohio,Andrew
Male,79,1941,7,21,28,1941-7-21,Bender,Columbus,Park,Ohio,Ohio,Richard
Female,82,1938,2,25,14,1938-2-25,Whitley,Tulsa,Elm,Oklahoma,Oklahoma,Heather
Female,48,1972,5,13,19,1972-5-13,Miller,Milwaukee,Second,Wisconsin,Wisconsin,Catherine
Male,70,1950,10,11,24,1950-10-11,Ramirez,Rockford,First,Illinois,Illinois,Steven
Male,69,1951,2,25,63,1951-2-25,Shaw,Cary,Seventh,North Carolina,North Carolina,Richard
Male,60,1960,6,23,11,1960-6-23,Foreman,Lincoln,Main,Nebraska,Nebraska,Albert
Male,46,1974,5,29,100,1974-5-29,Sullivan,Oklahoma City,Cedar,Oklahoma,Oklahoma,Jose
Female,70,1950,5,14,25,1950-5-14,Clay,Grand Rapids,Elm,Michigan,Michigan,Victoria
Female,26,1994,2,12,60,1994-2-12,White,Enterprise,Oak,Nevada,Nevada,Emma
Female,38,1982,5,23,17,1982-5-23,Wolf,Lubbock,Elm,Texas,Texas,Janet
Male,67,1953,2,23,12,1953-2-23,Gay,Los Angeles,Hill,California,California,Aaron
Female,55,1965,9,5,93,1965-9-5,Gould,Madison,Hill,Wisconsin,Wisconsin,Marilyn
Male,35,1985,2,6,72,1985-2-6,Burch,Santa Clarita,Fourth,California,California,Arthur
Male,31,1989,5,20,49,1989-5-20,Holder,Fayetteville,Hill,North Carolina,North Carolina,Harold
Male,31,1989,6,6,73,1989-6-6,Miranda,Anchorage,Seventh,Alaska,Alaska,Joe
Female,22,1998,5,16,43,1998-5-16,Barker,Palmdale,Maple,California,California,Rachel
Female,57,1963,7,30,55,1963-7-30,Good,Elk Grove,Pine,California,California,Heather
Female,22,1998,8,20,16,1998-8-20,Guy,Portland,Ninth,Oregon,Oregon,Jessica
Female,65,1955,2,21,71,1955-2-21,Thomas,Tempe,Main,Arizona,Arizona,Patricia
Male,68,1952,6,30,5,1952-6-30,Watts,Spring Valley,Pine,Nevada,Nevada,Harold
Male,20,2000,7,31,95,2000-7-31,Merrill,Corona,Cedar,Alabama,California,Zachary
Female,19,2001,2,5,70,2001-2-5,Garza,Omaha,Maple,Nebraska,Nebraska,Margaret
Male,84,1936,3,23,22,1936-3-23,Morrow,Bakersfield,Pine,California,California,Ralph
Male,18,2002,2,12,20,2002-2-12,Blevins,Arlington,Fourth,Texas,Texas,Daniel
Male,38,1982,3,31,25,1982-3-31,Rice,Fort Collins,Second,Colorado,Colorado,Benjamin
Male,20,2000,3,30,80,2000-3-30,Patrick,Knoxville,Hill,Tennessee,Tennessee,Roy
Male,89,1931,3,30,45,1931-3-30,Mcclure,Baton Rouge,Park,Louisiana,Louisiana,Jose
Male,18,2002,3,30,61,2002-3-30,Turner,Jackson,Park,Mississippi,Mississippi,Richard
Male,21,1999,3,11,5,1999-3-11,Duffy,Sunrise Manor,Park,Nevada,Nevada,Justin
Female,38,1982,2,6,20,1982-2-6,Franco,Colorado Springs,Washington,Colorado,Colorado,Abigail
Female,56,1964,4,26,10,1964-4-26,Odonnell,Naperville,Washington,Delaware,Illinois,Hannah
Female,30,1990,5,29,94,1990-5-29,Martinez,Glendale,Third,Arizona,Arizona,Diane
Female,85,1935,6,19,42,1935-6-19,Cruz,Salinas,Eighth,California,California,Emma
Male,73,1947,10,25,30,1947-10-25,Haynes,Detroit,Third,Michigan,Michigan,Andrew
Female,36,1984,5,19,16,1984-5-19,Valencia,Surprise,Washington,Arizona,Arizona,Carolyn
Female,48,1972,4,5,52,1972-4-5,Church,Aurora,Main,Colorado,Colorado,Laura
Male,85,1935,3,31,9,1935-3-31,Torres,Springfield,Third,Missouri,Missouri,Steven
Female,54,1966,4,1,78,1966-4-1,Wolf,Dallas,Pine,Texas,Texas,Ashley
Male,71,1949,12,23,59,1949-12-23,Benjamin,Fort Collins,Lake,Colorado,Colorado,Frank
Male,80,1940,6,26,61,1940-6-26,Freeman,New York City,Ninth,New York,New York,Gabriel
Female,56,1964,2,26,81,1964-2-26,Rogers,Atlanta,Fourth,Georgia,Georgia,Frances
Female,87,1933,1,23,78,1933-1-23,Lowe,Charlotte,Lake,North Carolina,North Carolina,Sophia
Female,42,1978,9,12,80,1978-9-12,Miller,McAllen,Maple,Texas,Texas,Denise
